ScenarioLabel,Policy,t_yr,A_Mt,M_build_Mt,S_ops_Mt,FE_klaunch_per_yr,FA_klaunch_per_yr,U_se_Mt_per_yr,Phi_se_Mt_per_yr,rocket_health,Delivered_Mt_per_yr
mixed_sefail,tau_star,0.0,1.0339757656906906e-27,-3.594333436078586e-43,0.0,99.74991712843972,1.3766524097973146e-12,0.00935883599999445,0.00935883599999445,1.0,12.468739641055137
mixed_sefail,tau_star,0.0320546875,0.0002999945664917901,0.3996815527128846,0.0,99.7498080506647,7.320655263983139e-05,0.009411901860976473,0.009411901860976473,1.0,12.468735157152167
mixed_sefail,tau_star,0.064109375,0.0006013968159338158,0.7993629616956607,0.0,99.74972432380541,7.327446864410164e-05,0.009465262402084942,0.009465262402084942,1.0,12.468724699784257
mixed_sefail,tau_star,0.0961640625,0.0009045092487176175,1.1990440354707763,0.0,99.74964014048122,7.331927486816288e-05,0.009518919189100987,0.009518919189100987,1.0,12.46871418246951
mixed_sefail,tau_star,0.12821875,0.0012093414535102839,1.5987247721166546,0.0,99.74955549392992,7.33529184525769e-05,0.009572873795322498,0.009572873795322498,1.0,12.468703605856046
mixed_sefail,tau_star,0.1602734375,0.0015159030215402432,1.9984051697324934,0.0,99.74947038011378,7.337981296332241e-05,0.009627127801590902,0.009627127801590902,1.0,12.468692969990842
mixed_sefail,tau_star,0.192328125,0.0018242035770248673,2.398085226418997,0.0,99.74938479575417,7.340218810763594e-05,0.009681682796317904,0.009681682796317904,1.0,12.468682274742784
mixed_sefail,tau_star,0.22438281249999997,0.0021342527861634973,2.7977649402726663,0.0,99.74929873789553,7.342132434662283e-05,0.009736540375512198,0.009736540375512198,1.0,12.468671519902484
mixed_sefail,tau_star,0.2564375,0.0024460603611844364,3.19744430938329,0.0,99.74921220373803,7.343802726433768e-05,0.009791702142806114,0.009791702142806114,1.0,12.46866070522066
mixed_sefail,tau_star,0.2884921875,0.002759636062492079,3.5971233318326683,0.0,99.74912519056465,7.345283364821086e-05,0.009847169709482186,0.009847169709482186,1.0,12.468649830424788
mixed_sefail,tau_star,0.320546875,0.0030749896999891575,3.9968020056938625,0.0,99.74903769570224,7.346612225025673e-05,0.009902944694499654,0.009902944694499654,1.0,12.468638895228061
mixed_sefail,tau_star,0.35260156249999997,0.00339213113395604,4.3964803290307435,0.0,99.74894971650251,7.347816659601273e-05,0.009959028724520806,0.009959028724520806,1.0,12.468627899333638
mixed_sefail,tau_star,0.38465625,0.0037110702757192733,4.796158299897665,0.0,99.74886125032832,7.348917477374874e-05,0.010015423433937206,0.010015423433937206,1.0,12.468616842437886
mixed_sefail,tau_star,0.4167109375,0.004031817088161541,5.195835916339248,0.0,99.74877229454816,7.349930420539627e-05,0.01007213046489567,0.01007213046489567,1.0,12.468605724231548
mixed_sefail,tau_star,0.44876562499999995,0.004354381586173264,5.5955131763902015,0.0,99.74868284652909,7.3508681847544e-05,0.010129151467323997,0.010129151467323997,1.0,12.46859454440137
mixed_sefail,tau_star,0.48082031249999996,0.00467877383702409,5.9951900780751926,0.0,99.74859290363604,7.35174061231055e-05,0.010186488098956312,0.010186488098956312,1.0,12.46858330263027
mixed_sefail,tau_star,0.512875,0.005005003960727452,6.394866619408724,0.0,99.74850246322703,7.35255600980287e-05,0.010244142025357875,0.010244142025357875,1.0,12.46857199859839
mixed_sefail,tau_star,0.5449296874999999,0.005333082130353124,6.794542798395046,0.0,99.74841152265395,7.353320928958789e-05,0.010302114919949212,0.010302114919949212,1.0,12.468560631982905
mixed_sefail,tau_star,0.576984375,0.005663018572349337,7.19421861302806,0.0,99.74832007925917,7.354041116342612e-05,0.01036040846402929,0.01036040846402929,1.0,12.468549202458792
mixed_sefail,tau_star,0.6090390625,0.005994823566827577,7.593894061291251,0.0,99.7482281303767,7.354721176042089e-05,0.010419024346797383,0.010419024346797383,1.0,12.468537709698557
mixed_sefail,tau_star,0.64109375,0.006328507447861608,7.993569141157603,0.0,99.74813567333004,7.355365185355653e-05,0.010477964265373103,0.010477964265373103,1.0,12.468526153372737
mixed_sefail,tau_star,0.6731484375,0.006664080603762462,8.393243850589542,0.0,99.7480427054327,7.3559765100963e-05,0.010537229924813998,0.010537229924813998,1.0,12.468514533149724
mixed_sefail,tau_star,0.7052031249999999,0.007001553477361397,8.792918187538866,0.0,99.74794922398686,7.356558193701848e-05,0.010596823038129692,0.010596823038129692,1.0,12.468502848696101
mixed_sefail,tau_star,0.7372578125,0.007340936566277711,9.192592149946679,0.0,99.74785522628393,7.357112772381143e-05,0.010656745326291314,0.010656745326291314,1.0,12.468491099676458
mixed_sefail,tau_star,0.7693125,0.007682240423194271,9.59226573574334,0.0,99.74776070960402,7.357642511024491e-05,0.010716998518234358,0.010716998518234358,1.0,12.468479285753642
mixed_sefail,tau_star,0.8013671874999999,0.008025475656123686,9.991938942848396,0.0,99.74766567121542,7.358149412162509e-05,0.01077758435085257,0.01077758435085257,1.0,12.468467406588692
mixed_sefail,tau_star,0.833421875,0.008370652928673908,10.391611769170531,0.0,99.74757010837496,7.358635225446018e-05,0.010838504568979267,0.010838504568979267,1.0,12.468455461840902
mixed_sefail,tau_star,0.8654765624999999,0.008717782960312871,10.791284212607511,0.0,99.74747401832768,7.35910152389701e-05,0.010899760925351387,0.010899760925351387,1.0,12.468443451167865
mixed_sefail,tau_star,0.8975312499999999,0.009066876526628917,11.190956271046117,0.0,99.7473773983071,7.3595496858747e-05,0.010961355180549585,0.010961355180549585,1.0,12.468431374225494
mixed_sefail,tau_star,0.9295859375,0.009417944459590023,11.590627942362111,0.0,99.74728024553468,7.359981002744341e-05,0.011023289102905138,0.011023289102905138,1.0,12.468419230668088
mixed_sefail,tau_star,0.9616406249999999,0.009770997647795725,11.990299224420166,0.0,99.74718255722111,7.36039651808426e-05,0.011085564468360906,0.011085564468360906,1.0,12.468407020148288
mixed_sefail,tau_star,0.9936953125,0.010126047036731043,12.389970115073828,0.0,99.74708433056476,7.360797380955643e-05,0.011148183060268683,0.011148183060268683,1.0,12.46839474231732
mixed_sefail,tau_star,1.02575,0.010483103628999737,12.789640612165451,0.0,99.74698556275445,7.361184363637816e-05,0.011211146669098343,0.011211146669098343,1.0,12.46838239682476
