ScenarioLabel,Policy,t_yr,A_Mt,M_build_Mt,S_ops_Mt,FE_klaunch_per_yr,FA_klaunch_per_yr,U_se_Mt_per_yr,Phi_se_Mt_per_yr,rocket_health,Delivered_Mt_per_yr
mixed_bothfail,tau_star,0.0,-3.552790209644628e-27,-2.924283352059104e-40,0.0,100.0000000099865,6.571771585847323e-14,0.009358835999998804,0.009358835999998804,1.0,12.500000001248322
mixed_bothfail,tau_star,0.03380810546875,0.0003164045179006469,0.4226013184015784,0.0,100.0000000099865,0.08531045295649313,0.009414813093844584,0.009414813093844584,1.0,12.510663807867873
mixed_bothfail,tau_star,0.0676162109375,0.00027417841640164757,0.845563159902049,0.0,100.0000000099865,0.08506225771927084,0.009471118083186302,0.009471118083186302,1.0,12.51063278346322
mixed_bothfail,tau_star,0.10142431640625,0.00023490475626533643,1.2685239525261751,0.0,100.0000000099865,0.08481078245208377,0.009527752805788416,0.009527752805788416,1.0,12.510601349054824
mixed_bothfail,tau_star,0.135232421875,0.00019860854659843125,1.6914836824125066,0.0,100.0000000099865,0.08455787634767528,0.009584719108720515,0.009584719108720515,1.0,12.510569735791771
mixed_bothfail,tau_star,0.16904052734375002,0.00016530704424066092,2.1144423435143067,0.0,100.0000000099865,0.08430354424402704,0.009642018848392322,0.009642018848392322,1.0,12.510537944278814
mixed_bothfail,tau_star,0.2028486328125,0.00013501754834807552,2.5373999298052836,0.0,100.0000000099865,0.0840477968077365,0.009699653890588657,0.009699653890588657,1.0,12.510505975849279
mixed_bothfail,tau_star,0.23665673828125,0.00010775737607819382,2.9603564353042233,0.0,100.0000000099865,0.0837906543929916,0.009757626110504377,0.009757626110504377,1.0,12.510473833047435
mixed_bothfail,tau_star,0.27046484375,8.354382196825335e-05,3.383311854115928,0.0,100.0000000099865,0.08353215441241686,0.00981593739277927,0.00981593739277927,1.0,12.510441520549863
mixed_bothfail,tau_star,0.30427294921875003,6.23940861653481e-05,3.8062661805033073,0.0,100.0000000099865,0.08327236713710522,0.009874589631532902,0.009874589631532902,1.0,12.510409047140449
