ScenarioLabel,Policy,t_yr,A_Mt,M_build_Mt,S_ops_Mt,FE_klaunch_per_yr,FA_klaunch_per_yr,U_se_Mt_per_yr,Phi_se_Mt_per_yr,rocket_health,Delivered_Mt_per_yr
mixed_base,cost_opt,0.0,7.707052701599945e-29,2.547476157115664e-42,0.0,94.9847450049911,0.0,0.009358834631408026,0.009358836,1.0,11.873093125623887
mixed_base,cost_opt,0.033657421875385035,0.0003149942454512741,0.39961770429485705,0.0,94.98226575540394,0.006776886166166056,0.009414561507809652,0.009414562876402195,1.0,11.873630330196264
mixed_base,cost_opt,0.06731484375077007,0.0006033525493043707,0.7992534895106399,0.0,94.981927689732,0.0074855960028562705,0.009470613355239752,0.00947061472383259,1.0,11.873676660716857
mixed_base,cost_opt,0.1009722656261551,0.0008906157455882273,1.1988908340923001,0.0,94.98163841868652,0.008054620451551513,0.009526991986937855,0.009526993355530896,1.0,11.87371162989226
mixed_base,cost_opt,0.13462968750154014,0.0011773825142730111,1.5985293556462494,0.0,94.98137610953106,0.0085457937482334,0.00958369922528369,0.009583700593876887,1.0,11.873740237909914
mixed_base,cost_opt,0.16828710937692518,0.0014639914490446452,1.998168840072318,0.0,94.98113115467834,0.00898632868968793,0.009640736901831336,0.009640738270424653,1.0,11.873764685421003
mixed_base,cost_opt,0.2019445312523102,0.0017506667161617125,2.397809147338581,0.0,94.9808983325461,0.009391011309946852,0.009698106857343389,0.00969810822593681,1.0,11.873786167982006
mixed_base,cost_opt,0.23560195312769525,0.0020375703363649596,2.7974501776524625,0.0,94.9806744594406,0.009768853701920035,0.009755810941825184,0.009755812310418692,1.0,11.873805414142815
mixed_base,cost_opt,0.2692593750030803,0.0023248264771849126,3.1970918557424985,0.0,94.98045743651144,0.010125794252543919,0.009813851014558934,0.009813852383152523,1.0,11.873822903845499
mixed_base,cost_opt,0.3029167968784653,0.0026125343848814463,3.596734122490836,0.0,94.98024579931155,0.010465973862238404,0.009872228944137876,0.009872230312731533,1.0,11.873838971646725
mixed_base,cost_opt,0.33657421875385035,0.002900775947102418,3.996376930039937,0.0,94.98003848111843,0.010792406522337298,0.009930946608500352,0.009930947977094075,1.0,11.873853860955096
mixed_base,cost_opt,0.3702316406292354,0.003189620434305019,4.396020238724772,0.0,94.97983467798939,0.0111073616514258,0.009990005894963886,0.009990007263557664,1.0,11.873867754955102
mixed_base,cost_opt,0.4038890625046204,0.0034791276326213384,4.795664015045826,0.0,94.9796337673099,0.011412594870855042,0.010049408700259188,0.010049410068853019,1.0,11.873880795272596
mixed_base,cost_opt,0.43754648438000543,0.0037693500058114744,5.195308230270349,0.0,94.97943525574172,0.011709495483051632,0.010109156930564151,0.01010915829915803,1.0,11.873893093903096
mixed_base,cost_opt,0.4712039062553905,0.004060334236750322,5.594952859435066,0.0,94.97923874493358,0.011999183621657541,0.01016925250153778,0.010169253870131708,1.0,11.873904741069405
mixed_base,cost_opt,0.5048613281307756,0.004352122360187602,5.994597880613374,0.0,94.97904390798881,0.012282576926520752,0.01022969733835408,0.010229698706948048,1.0,11.873915810614417
mixed_base,cost_opt,0.5385187500061606,0.004644752614995492,6.394243274364029,0.0,94.9788504727173,0.012560437995367917,0.010290493375735893,0.010290494744329899,1.0,11.873926363839082
mixed_base,cost_opt,0.5721761718815456,0.004938260096779777,6.793889023309017,0.0,94.97865820999317,0.012833407369149305,0.010351642557988682,0.010351643926582728,1.0,11.87393645217029
mixed_base,cost_opt,0.6058335937569306,0.005232677271716926,7.193535111801225,0.0,94.97846692433441,0.013102030223324705,0.010413146839034264,0.010413148207628346,1.0,11.873946119319717
mixed_base,cost_opt,0.6394910156323157,0.005528034378097324,7.59318152566476,0.0,94.97827644812217,0.013366772746063547,0.010475008182444477,0.01047500955103859,1.0,11.87395540260853
mixed_base,cost_opt,0.6731484375077007,0.005824359758963637,7.992828251979863,0.0,94.97808663533381,0.013628039893422789,0.010537228561474786,0.010537229930068932,1.0,11.873964334403404
mixed_base,cost_opt,0.7068058593830857,0.006121680120051112,8.392475278916153,0.0,94.97789735914985,0.01388618217044141,0.01059980995909783,0.010599811327692006,1.0,11.873972942665036
mixed_base,cost_opt,0.7404632812584708,0.006420020759199752,8.792122595584338,0.0,94.9777085069239,0.014141509882075617,0.010662754368036894,0.0106627557366311,1.0,11.873981252100748
mixed_base,cost_opt,0.7741207031338558,0.006719405735811382,9.191770191926706,0.0,94.97751998008789,0.014394293401595704,0.010726063790799312,0.010726065159393547,1.0,11.873989284186186
mixed_base,cost_opt,0.8077781250092408,0.00701985803917866,9.591418058608362,0.0,94.97733168935224,0.014644776770072513,0.010789740239709805,0.010789741608304064,1.0,11.873997058265289
