ScenarioLabel,Policy,t_yr,A_Mt,M_build_Mt,S_ops_Mt,FE_klaunch_per_yr,FA_klaunch_per_yr,U_se_Mt_per_yr,Phi_se_Mt_per_yr,rocket_health,Delivered_Mt_per_yr
se_only_base,time_opt,0.0,-5.284112251538416e-28,9.258793421633265e-36,0.0,0.0,9.743150953577595e-12,0.009358835396392286,0.009358836,1.0,1.2178938691971994e-12
se_only_base,time_opt,1.6000000001242816,0.014974136633442155,1.9486301908667403e-12,0.0,0.0,0.1614764486073053,0.012399645803966994,0.012399646422126083,1.0,0.020184556075913167
se_only_base,time_opt,3.200000000248563,0.002518280197360793,0.03229528972591823,0.0,0.0,0.14373173150944873,0.016393137616961293,0.01639313823512101,1.0,0.017966466438681092
se_only_base,time_opt,4.800000000372845,9.540824135581625e-07,0.0610416360300409,0.0,0.0,0.172892899142563,0.021611775227929158,0.021611775858750848,1.0,0.021611612392820376
se_only_base,time_opt,6.400000000497126,1.2146185876255027e-06,0.09562021586123942,0.0,0.0,0.22709666375865414,0.02838728745285778,0.028387288105036892,1.0,0.028387082969831768
se_only_base,time_opt,8.000000000621409,1.5417914292669703e-06,0.14103954861649823,0.0,0.0,0.2968808599327166,0.03711037466661709,0.037110375348202135,1.0,0.03711010749158958
se_only_base,time_opt,9.60000000074569,1.9692714733167426e-06,0.20041572060765364,0.0,0.0,0.3857565352044664,0.04821991018570395,0.04821991090824275,1.0,0.0482195669005583
se_only_base,time_opt,11.20000000086997,2.518527706400067e-06,0.2775670276545397,0.0,0.0,0.49739887423479506,0.06217528618739134,0.06217528696788509,1.0,0.06217485927934938
se_only_base,time_opt,12.800000000994253,3.2015805735839637e-06,0.37704680250922595,0.0,0.0,0.6352391480868965,0.07940541134371173,0.07940541220810006,1.0,0.07940489351086207
se_only_base,time_opt,14.400000001118535,4.0301131331056765e-06,0.5040946321364739,0.0,0.0,0.801842433235641,0.10023091549858107,0.10023091648848677,1.0,0.10023030415445514
se_only_base,time_opt,16.000000001242817,5.0082637347000405e-06,0.6644631187960589,0.0,0.0,0.9981096354028709,0.12476440411153908,0.12476440529881797,1.0,0.12476370442535888
se_only_base,time_opt,17.600000001367096,6.127761623122018e-06,0.8640850458921389,0.0,0.0,1.2224535046384601,0.1528074614307996,0.15280746295409733,1.0,0.15280668807980752
se_only_base,time_opt,19.20000000149138,7.365123210574571e-06,1.108575746838822,0.0,0.0,1.4702192103829792,0.18377822405615285,0.183778226236969,1.0,0.1837774012978724
se_only_base,time_opt,20.80000000161566,8.681536459363467e-06,1.402619588938258,0.0,0.0,1.7336692100334066,0.21670949194238617,0.21670949584867877,1.0,0.21670865125417582
se_only_base,time_opt,22.40000000173994,1.0026637596035348e-05,1.749353430971872,0.0,0.0,2.0027447949256088,0.25034306686855357,0.2503430843913589,1.0,0.2503430993657011
